,asian,associates,bachelors,black,eviction_likely,eviction_not_likely,eviction_somewhat_likely,eviction_very_unlikely,expenses_a_little_difficulty,expenses_no_difficulty,expenses_some_difficulty,expenses_very_difficult,geography,graduate,hs,job_loss_no,job_loss_yes,kids_in_hh,married,months_behind_avg,no_hs,rent_cur_no,rent_cur_yes,rental_assistance_denied,rental_assistance_not_needed,rental_assistance_recvd,rental_assistance_waiting,some_college,some_hs,survey,un_married,week,white
567,127.0,153.0,526.0,178.0,2.0,9.0,10.0,10.0,295.0,911.0,199.0,103.0,Dallas,367.0,169.0,1383.0,202.0,567.0,227.0,-1.0,10.0,31.0,230.0,-1.0,-1.0,-1.0,-1.0,357.0,19.0,29.0,1374.0,102.0,1237.0
568,127.0,153.0,526.0,178.0,2.0,9.0,10.0,10.0,295.0,911.0,199.0,103.0,Dallas,367.0,169.0,1383.0,202.0,567.0,227.0,-1.0,10.0,31.0,230.0,-1.0,-1.0,-1.0,-1.0,357.0,19.0,29.0,1374.0,103.0,1237.0
569,127.0,153.0,526.0,178.0,2.0,9.0,10.0,10.0,295.0,911.0,199.0,103.0,Dallas,367.0,169.0,1383.0,202.0,567.0,227.0,-1.0,10.0,31.0,230.0,-1.0,-1.0,-1.0,-1.0,357.0,19.0,29.0,1374.0,104.0,1237.0
570,151.0,125.0,399.0,207.0,2.0,10.0,8.0,6.0,315.0,692.0,192.0,91.0,Houston,373.0,150.0,1116.0,258.0,513.0,219.0,-1.0,16.0,27.0,194.0,-1.0,-1.0,-1.0,-1.0,292.0,27.0,29.0,1163.0,102.0,957.0
571,151.0,125.0,399.0,207.0,2.0,10.0,8.0,6.0,315.0,692.0,192.0,91.0,Houston,373.0,150.0,1116.0,258.0,513.0,219.0,-1.0,16.0,27.0,194.0,-1.0,-1.0,-1.0,-1.0,292.0,27.0,29.0,1163.0,103.0,957.0
572,151.0,125.0,399.0,207.0,2.0,10.0,8.0,6.0,315.0,692.0,192.0,91.0,Houston,373.0,150.0,1116.0,258.0,513.0,219.0,-1.0,16.0,27.0,194.0,-1.0,-1.0,-1.0,-1.0,292.0,27.0,29.0,1163.0,104.0,957.0
573,45.0,108.0,294.0,75.0,3.0,6.0,3.0,4.0,205.0,556.0,174.0,85.0,Texas,259.0,126.0,904.0,150.0,363.0,150.0,-1.0,9.0,16.0,176.0,-1.0,-1.0,-1.0,-1.0,245.0,20.0,29.0,911.0,102.0,911.0
574,45.0,108.0,294.0,75.0,3.0,6.0,3.0,4.0,205.0,556.0,174.0,85.0,Texas,259.0,126.0,904.0,150.0,363.0,150.0,-1.0,9.0,16.0,176.0,-1.0,-1.0,-1.0,-1.0,245.0,20.0,29.0,911.0,103.0,911.0
575,45.0,108.0,294.0,75.0,3.0,6.0,3.0,4.0,205.0,556.0,174.0,85.0,Texas,259.0,126.0,904.0,150.0,363.0,150.0,-1.0,9.0,16.0,176.0,-1.0,-1.0,-1.0,-1.0,245.0,20.0,29.0,911.0,104.0,911.0
576,124.0,161.0,483.0,212.0,1.0,10.0,11.0,3.0,306.0,855.0,190.0,93.0,Dallas,363.0,161.0,1324.0,203.0,542.0,240.0,-1.0,13.0,25.0,285.0,-1.0,-1.0,-1.0,-1.0,338.0,19.0,30.0,1298.0,105.0,1154.0
577,124.0,161.0,483.0,212.0,1.0,10.0,11.0,3.0,306.0,855.0,190.0,93.0,Dallas,363.0,161.0,1324.0,203.0,542.0,240.0,-1.0,13.0,25.0,285.0,-1.0,-1.0,-1.0,-1.0,338.0,19.0,30.0,1298.0,106.0,1154.0
578,124.0,161.0,483.0,212.0,1.0,10.0,11.0,3.0,306.0,855.0,190.0,93.0,Dallas,363.0,161.0,1324.0,203.0,542.0,240.0,-1.0,13.0,25.0,285.0,-1.0,-1.0,-1.0,-1.0,338.0,19.0,30.0,1298.0,107.0,1154.0
579,129.0,134.0,439.0,212.0,5.0,7.0,14.0,6.0,287.0,700.0,176.0,114.0,Houston,318.0,146.0,1109.0,249.0,489.0,190.0,-1.0,12.0,33.0,187.0,-1.0,-1.0,-1.0,-1.0,294.0,27.0,30.0,1180.0,105.0,980.0
580,129.0,134.0,439.0,212.0,5.0,7.0,14.0,6.0,287.0,700.0,176.0,114.0,Houston,318.0,146.0,1109.0,249.0,489.0,190.0,-1.0,12.0,33.0,187.0,-1.0,-1.0,-1.0,-1.0,294.0,27.0,30.0,1180.0,106.0,980.0
581,129.0,134.0,439.0,212.0,5.0,7.0,14.0,6.0,287.0,700.0,176.0,114.0,Houston,318.0,146.0,1109.0,249.0,489.0,190.0,-1.0,12.0,33.0,187.0,-1.0,-1.0,-1.0,-1.0,294.0,27.0,30.0,1180.0,107.0,980.0
582,30.0,109.0,296.0,57.0,3.0,3.0,12.0,7.0,197.0,562.0,138.0,73.0,Texas,253.0,127.0,855.0,144.0,345.0,160.0,-1.0,7.0,25.0,203.0,-1.0,-1.0,-1.0,-1.0,200.0,8.0,30.0,840.0,105.0,862.0
583,30.0,109.0,296.0,57.0,3.0,3.0,12.0,7.0,197.0,562.0,138.0,73.0,Texas,253.0,127.0,855.0,144.0,345.0,160.0,-1.0,7.0,25.0,203.0,-1.0,-1.0,-1.0,-1.0,200.0,8.0,30.0,840.0,106.0,862.0
584,30.0,109.0,296.0,57.0,3.0,3.0,12.0,7.0,197.0,562.0,138.0,73.0,Texas,253.0,127.0,855.0,144.0,345.0,160.0,-1.0,7.0,25.0,203.0,-1.0,-1.0,-1.0,-1.0,200.0,8.0,30.0,840.0,107.0,862.0
585,128.0,148.0,463.0,189.0,3.0,13.0,6.0,9.0,306.0,864.0,195.0,103.0,Dallas,381.0,160.0,1311.0,225.0,556.0,224.0,-1.0,11.0,31.0,278.0,-1.0,-1.0,-1.0,-1.0,358.0,29.0,31.0,1326.0,108.0,1178.0
586,128.0,148.0,463.0,189.0,3.0,13.0,6.0,9.0,306.0,864.0,195.0,103.0,Dallas,381.0,160.0,1311.0,225.0,556.0,224.0,-1.0,11.0,31.0,278.0,-1.0,-1.0,-1.0,-1.0,358.0,29.0,31.0,1326.0,109.0,1178.0
587,128.0,148.0,463.0,189.0,3.0,13.0,6.0,9.0,306.0,864.0,195.0,103.0,Dallas,381.0,160.0,1311.0,225.0,556.0,224.0,-1.0,11.0,31.0,278.0,-1.0,-1.0,-1.0,-1.0,358.0,29.0,31.0,1326.0,110.0,1178.0
588,143.0,127.0,420.0,198.0,6.0,9.0,8.0,5.0,280.0,649.0,191.0,110.0,Houston,312.0,145.0,1065.0,243.0,476.0,181.0,-1.0,15.0,28.0,191.0,-1.0,-1.0,-1.0,-1.0,264.0,36.0,31.0,1138.0,108.0,926.0
589,143.0,127.0,420.0,198.0,6.0,9.0,8.0,5.0,280.0,649.0,191.0,110.0,Houston,312.0,145.0,1065.0,243.0,476.0,181.0,-1.0,15.0,28.0,191.0,-1.0,-1.0,-1.0,-1.0,264.0,36.0,31.0,1138.0,109.0,926.0
590,143.0,127.0,420.0,198.0,6.0,9.0,8.0,5.0,280.0,649.0,191.0,110.0,Houston,312.0,145.0,1065.0,243.0,476.0,181.0,-1.0,15.0,28.0,191.0,-1.0,-1.0,-1.0,-1.0,264.0,36.0,31.0,1138.0,110.0,926.0
591,32.0,107.0,276.0,61.0,4.0,3.0,10.0,5.0,197.0,473.0,141.0,90.0,Texas,209.0,111.0,806.0,138.0,341.0,145.0,-1.0,10.0,22.0,183.0,-1.0,-1.0,-1.0,-1.0,219.0,15.0,31.0,802.0,108.0,809.0
592,32.0,107.0,276.0,61.0,4.0,3.0,10.0,5.0,197.0,473.0,141.0,90.0,Texas,209.0,111.0,806.0,138.0,341.0,145.0,-1.0,10.0,22.0,183.0,-1.0,-1.0,-1.0,-1.0,219.0,15.0,31.0,802.0,109.0,809.0
593,32.0,107.0,276.0,61.0,4.0,3.0,10.0,5.0,197.0,473.0,141.0,90.0,Texas,209.0,111.0,806.0,138.0,341.0,145.0,-1.0,10.0,22.0,183.0,-1.0,-1.0,-1.0,-1.0,219.0,15.0,31.0,802.0,110.0,809.0
594,117.0,133.0,430.0,158.0,4.0,6.0,5.0,5.0,257.0,784.0,171.0,93.0,Dallas,326.0,147.0,1193.0,191.0,464.0,200.0,-1.0,7.0,20.0,238.0,-1.0,-1.0,-1.0,-1.0,327.0,17.0,32.0,1187.0,111.0,1061.0
595,117.0,133.0,430.0,158.0,4.0,6.0,5.0,5.0,257.0,784.0,171.0,93.0,Dallas,326.0,147.0,1193.0,191.0,464.0,200.0,-1.0,7.0,20.0,238.0,-1.0,-1.0,-1.0,-1.0,327.0,17.0,32.0,1187.0,112.0,1061.0
596,117.0,133.0,430.0,158.0,4.0,6.0,5.0,5.0,257.0,784.0,171.0,93.0,Dallas,326.0,147.0,1193.0,191.0,464.0,200.0,-1.0,7.0,20.0,238.0,-1.0,-1.0,-1.0,-1.0,327.0,17.0,32.0,1187.0,113.0,1061.0
597,119.0,93.0,360.0,194.0,4.0,4.0,8.0,9.0,234.0,628.0,154.0,98.0,Houston,311.0,155.0,990.0,187.0,438.0,171.0,-1.0,7.0,25.0,165.0,-1.0,-1.0,-1.0,-1.0,239.0,24.0,32.0,1018.0,111.0,825.0
598,119.0,93.0,360.0,194.0,4.0,4.0,8.0,9.0,234.0,628.0,154.0,98.0,Houston,311.0,155.0,990.0,187.0,438.0,171.0,-1.0,7.0,25.0,165.0,-1.0,-1.0,-1.0,-1.0,239.0,24.0,32.0,1018.0,112.0,825.0
599,119.0,93.0,360.0,194.0,4.0,4.0,8.0,9.0,234.0,628.0,154.0,98.0,Houston,311.0,155.0,990.0,187.0,438.0,171.0,-1.0,7.0,25.0,165.0,-1.0,-1.0,-1.0,-1.0,239.0,24.0,32.0,1018.0,113.0,825.0
600,32.0,85.0,281.0,56.0,7.0,7.0,4.0,4.0,160.0,545.0,106.0,95.0,Texas,231.0,111.0,798.0,139.0,352.0,157.0,-1.0,8.0,22.0,164.0,-1.0,-1.0,-1.0,-1.0,217.0,12.0,32.0,788.0,111.0,813.0
601,32.0,85.0,281.0,56.0,7.0,7.0,4.0,4.0,160.0,545.0,106.0,95.0,Texas,231.0,111.0,798.0,139.0,352.0,157.0,-1.0,8.0,22.0,164.0,-1.0,-1.0,-1.0,-1.0,217.0,12.0,32.0,788.0,112.0,813.0
602,32.0,85.0,281.0,56.0,7.0,7.0,4.0,4.0,160.0,545.0,106.0,95.0,Texas,231.0,111.0,798.0,139.0,352.0,157.0,-1.0,8.0,22.0,164.0,-1.0,-1.0,-1.0,-1.0,217.0,12.0,32.0,788.0,113.0,813.0
603,110.0,129.0,367.0,172.0,3.0,9.0,9.0,12.0,283.0,633.0,174.0,101.0,Dallas,333.0,131.0,1054.0,196.0,441.0,206.0,3.5098039215686274,8.0,36.0,220.0,1.0,22.0,1.0,8.0,299.0,21.0,33.0,1082.0,114.0,962.0
604,110.0,129.0,367.0,172.0,3.0,9.0,9.0,12.0,283.0,633.0,174.0,101.0,Dallas,333.0,131.0,1054.0,196.0,441.0,206.0,3.5098039215686274,8.0,36.0,220.0,1.0,22.0,1.0,8.0,299.0,21.0,33.0,1082.0,115.0,962.0
605,110.0,129.0,367.0,172.0,3.0,9.0,9.0,12.0,283.0,633.0,174.0,101.0,Dallas,333.0,131.0,1054.0,196.0,441.0,206.0,3.5098039215686274,8.0,36.0,220.0,1.0,22.0,1.0,8.0,299.0,21.0,33.0,1082.0,116.0,962.0
606,117.0,109.0,371.0,189.0,8.0,9.0,10.0,3.0,256.0,555.0,166.0,111.0,Houston,301.0,131.0,987.0,182.0,457.0,184.0,2.6779661016949152,16.0,31.0,197.0,2.0,21.0,2.0,5.0,261.0,26.0,33.0,1031.0,114.0,862.0
607,117.0,109.0,371.0,189.0,8.0,9.0,10.0,3.0,256.0,555.0,166.0,111.0,Houston,301.0,131.0,987.0,182.0,457.0,184.0,2.6779661016949152,16.0,31.0,197.0,2.0,21.0,2.0,5.0,261.0,26.0,33.0,1031.0,115.0,862.0
608,117.0,109.0,371.0,189.0,8.0,9.0,10.0,3.0,256.0,555.0,166.0,111.0,Houston,301.0,131.0,987.0,182.0,457.0,184.0,2.6779661016949152,16.0,31.0,197.0,2.0,21.0,2.0,5.0,261.0,26.0,33.0,1031.0,116.0,862.0
609,30.0,86.0,285.0,55.0,4.0,7.0,3.0,1.0,156.0,509.0,106.0,81.0,Texas,229.0,89.0,778.0,103.0,310.0,130.0,2.925925925925926,3.0,15.0,186.0,1.0,10.0,2.0,2.0,192.0,15.0,33.0,769.0,114.0,777.0
610,30.0,86.0,285.0,55.0,4.0,7.0,3.0,1.0,156.0,509.0,106.0,81.0,Texas,229.0,89.0,778.0,103.0,310.0,130.0,2.925925925925926,3.0,15.0,186.0,1.0,10.0,2.0,2.0,192.0,15.0,33.0,769.0,115.0,777.0
611,30.0,86.0,285.0,55.0,4.0,7.0,3.0,1.0,156.0,509.0,106.0,81.0,Texas,229.0,89.0,778.0,103.0,310.0,130.0,2.925925925925926,3.0,15.0,186.0,1.0,10.0,2.0,2.0,192.0,15.0,33.0,769.0,116.0,777.0
612,115.0,141.0,488.0,205.0,4.0,13.0,7.0,12.0,288.0,791.0,178.0,114.0,Dallas,358.0,145.0,1264.0,182.0,521.0,239.0,3.7547169811320753,15.0,36.0,248.0,3.0,25.0,1.0,7.0,339.0,13.0,34.0,1260.0,117.0,1125.0
613,115.0,141.0,488.0,205.0,4.0,13.0,7.0,12.0,288.0,791.0,178.0,114.0,Dallas,358.0,145.0,1264.0,182.0,521.0,239.0,3.7547169811320753,15.0,36.0,248.0,3.0,25.0,1.0,7.0,339.0,13.0,34.0,1260.0,118.0,1125.0
614,115.0,141.0,488.0,205.0,4.0,13.0,7.0,12.0,288.0,791.0,178.0,114.0,Dallas,358.0,145.0,1264.0,182.0,521.0,239.0,3.7547169811320753,15.0,36.0,248.0,3.0,25.0,1.0,7.0,339.0,13.0,34.0,1260.0,119.0,1125.0
615,128.0,109.0,400.0,218.0,5.0,13.0,16.0,5.0,272.0,624.0,184.0,130.0,Houston,311.0,180.0,1060.0,217.0,492.0,195.0,2.95,13.0,39.0,198.0,4.0,17.0,3.0,15.0,294.0,21.0,34.0,1133.0,117.0,931.0
616,128.0,109.0,400.0,218.0,5.0,13.0,16.0,5.0,272.0,624.0,184.0,130.0,Houston,311.0,180.0,1060.0,217.0,492.0,195.0,2.95,13.0,39.0,198.0,4.0,17.0,3.0,15.0,294.0,21.0,34.0,1133.0,118.0,931.0
617,128.0,109.0,400.0,218.0,5.0,13.0,16.0,5.0,272.0,624.0,184.0,130.0,Houston,311.0,180.0,1060.0,217.0,492.0,195.0,2.95,13.0,39.0,198.0,4.0,17.0,3.0,15.0,294.0,21.0,34.0,1133.0,119.0,931.0
618,32.0,112.0,297.0,58.0,5.0,5.0,9.0,5.0,228.0,495.0,123.0,99.0,Texas,223.0,121.0,867.0,118.0,358.0,160.0,2.7906976744186047,8.0,25.0,191.0,5.0,11.0,0.0,9.0,231.0,16.0,34.0,848.0,117.0,884.0
619,32.0,112.0,297.0,58.0,5.0,5.0,9.0,5.0,228.0,495.0,123.0,99.0,Texas,223.0,121.0,867.0,118.0,358.0,160.0,2.7906976744186047,8.0,25.0,191.0,5.0,11.0,0.0,9.0,231.0,16.0,34.0,848.0,118.0,884.0
620,32.0,112.0,297.0,58.0,5.0,5.0,9.0,5.0,228.0,495.0,123.0,99.0,Texas,223.0,121.0,867.0,118.0,358.0,160.0,2.7906976744186047,8.0,25.0,191.0,5.0,11.0,0.0,9.0,231.0,16.0,34.0,848.0,119.0,884.0
621,93.0,142.0,438.0,167.0,2.0,3.0,4.0,4.0,254.0,722.0,163.0,113.0,Dallas,295.0,144.0,1167.0,158.0,469.0,189.0,3.4473684210526314,10.0,15.0,255.0,3.0,246.0,10.0,8.0,323.0,18.0,35.0,1181.0,120.0,1065.0
622,93.0,142.0,438.0,167.0,2.0,3.0,4.0,4.0,254.0,722.0,163.0,113.0,Dallas,295.0,144.0,1167.0,158.0,469.0,189.0,3.4473684210526314,10.0,15.0,255.0,3.0,246.0,10.0,8.0,323.0,18.0,35.0,1181.0,121.0,1065.0
623,93.0,142.0,438.0,167.0,2.0,3.0,4.0,4.0,254.0,722.0,163.0,113.0,Dallas,295.0,144.0,1167.0,158.0,469.0,189.0,3.4473684210526314,10.0,15.0,255.0,3.0,246.0,10.0,8.0,323.0,18.0,35.0,1181.0,122.0,1065.0
624,129.0,114.0,428.0,205.0,6.0,10.0,9.0,6.0,274.0,646.0,192.0,123.0,Houston,323.0,178.0,1102.0,214.0,481.0,183.0,2.9,18.0,33.0,228.0,9.0,216.0,10.0,20.0,283.0,15.0,35.0,1176.0,120.0,965.0
625,129.0,114.0,428.0,205.0,6.0,10.0,9.0,6.0,274.0,646.0,192.0,123.0,Houston,323.0,178.0,1102.0,214.0,481.0,183.0,2.9,18.0,33.0,228.0,9.0,216.0,10.0,20.0,283.0,15.0,35.0,1176.0,121.0,965.0
626,129.0,114.0,428.0,205.0,6.0,10.0,9.0,6.0,274.0,646.0,192.0,123.0,Houston,323.0,178.0,1102.0,214.0,481.0,183.0,2.9,18.0,33.0,228.0,9.0,216.0,10.0,20.0,283.0,15.0,35.0,1176.0,122.0,965.0
627,41.0,101.0,310.0,60.0,6.0,7.0,5.0,4.0,215.0,529.0,141.0,98.0,Texas,257.0,113.0,869.0,149.0,374.0,142.0,2.659090909090909,4.0,23.0,178.0,3.0,180.0,8.0,8.0,238.0,14.0,35.0,895.0,120.0,891.0
628,41.0,101.0,310.0,60.0,6.0,7.0,5.0,4.0,215.0,529.0,141.0,98.0,Texas,257.0,113.0,869.0,149.0,374.0,142.0,2.659090909090909,4.0,23.0,178.0,3.0,180.0,8.0,8.0,238.0,14.0,35.0,895.0,121.0,891.0
629,41.0,101.0,310.0,60.0,6.0,7.0,5.0,4.0,215.0,529.0,141.0,98.0,Texas,257.0,113.0,869.0,149.0,374.0,142.0,2.659090909090909,4.0,23.0,178.0,3.0,180.0,8.0,8.0,238.0,14.0,35.0,895.0,122.0,891.0
